Município;Cargo;Número;Nome do Candidato;Nome para Urna;Votos Computados;% Votos Computados;Destinação de Votos;Situação da Totalização;Partido;Partido/Coligação
"JUAZEIRO DO NORTE";"Vereador            ";"43038";"JOAO PAULO TEIXEIRA RAMOS";"JOÃO PAULO RAMOS";77;0,06;"Válido";"Não eleito";"PV";"PV"
"JUAZEIRO DO NORTE";"Vereador            ";"18180";"KELSON RIBEIRO CAMPOS DE JESUS";"KELSON CAMPOS";77;0,06;"Válido";"Suplente";"REDE";"REDE"
"JUAZEIRO DO NORTE";"Vereador            ";"36040";"VALDEMIR SARAIVA DE ARAUJO FILHO";"DR. VALDEMIR FILHO";76;0,06;"Válido";"Não eleito";"PTC";"PTC"
"JUAZEIRO DO NORTE";"Vereador            ";"70600";"FRANCISCA FRANCILENE VICENTE VIEIRA";"LENINHA BARROS";76;0,06;"Válido";"Não eleito";"AVANTE";"AVANTE"
"JUAZEIRO DO NORTE";"Vereador            ";"19191";"CRISTIAN MARTINS DOS SANTOS";"CRISTIAN MARTINS";76;0,06;"Válido";"Suplente";"PODE";"PODE"
"JUAZEIRO DO NORTE";"Vereador            ";"45345";"FRANCISCA PAULA SECUNDINO DOS SANTOS";"PAULA SANTOS";75;0,06;"Válido";"Suplente";"PSDB";"PSDB"
"JUAZEIRO DO NORTE";"Vereador            ";"70416";"MARIA DAS DORES SOARES DE OLIVEIRA";"MARIA DAS DORES";74;0,06;"Válido";"Não eleito";"AVANTE";"AVANTE"
"JUAZEIRO DO NORTE";"Vereador            ";"36036";"CICERO FRANCINALDO ALVES DE LIMA";"NALDO LIMA";74;0,06;"Válido";"Não eleito";"PTC";"PTC"
"JUAZEIRO DO NORTE";"Vereador            ";"15777";"GUILHERME ANDERSSON PEREIRA BRITO";"GUILHERME TAMBAÚ";74;0,06;"Válido";"Suplente";"MDB";"MDB"
"JUAZEIRO DO NORTE";"Vereador            ";"65656";"ARTHUR BRITO RODRIGUES";"ARTHUR BRITO";74;0,06;"Válido";"Não eleito";"PC do B";"PC do B"
"JUAZEIRO DO NORTE";"Vereador            ";"17122";"VALDENEIDE SOUSA MACIEL";"NEIDE ACS";73;0,05;"Válido";"Não eleito";"PSL";"PSL"
"JUAZEIRO DO NORTE";"Vereador            ";"15151";"JOSE HAMILTON NUNES TEIXEIRA";"HAMILTON CRUZ";73;0,05;"Válido";"Suplente";"MDB";"MDB"
"JUAZEIRO DO NORTE";"Vereador            ";"55200";"MARIA DA SAUDE FERREIRA";"SAÚDE FERREIRA";72;0,05;"Válido";"Suplente";"PSD";"PSD"
"JUAZEIRO DO NORTE";"Vereador            ";"19369";"CLAUDIA ALVES TEIXEIRA";"CLAUDIA ALVES";72;0,05;"Válido";"Suplente";"PODE";"PODE"
"JUAZEIRO DO NORTE";"Vereador            ";"23900";"ALEX SANDRO MACEDO NUNES";"ALEX MACEDO";72;0,05;"Válido";"Suplente";"CIDADANIA";"CIDADANIA"
"JUAZEIRO DO NORTE";"Vereador            ";"27666";"JOSÉ RODRIGUES DOS SANTOS";"GATO A JATO";72;0,05;"Válido";"Suplente";"DC";"DC"
"JUAZEIRO DO NORTE";"Vereador            ";"10105";"IRLANDO LIMA SOARES";"IRLANDO LIMA";71;0,05;"Válido";"Suplente";"REPUBLICANOS";"REPUBLICANOS"
"JUAZEIRO DO NORTE";"Vereador            ";"15444";"ANGELA MARIA BARBOSA DE SOUZA SANTOS";"ANGELA MARIA";70;0,05;"Válido";"Suplente";"MDB";"MDB"
"JUAZEIRO DO NORTE";"Vereador            ";"15523";"EMANUELE NUNES DA SILVA";"MANU NUNES";70;0,05;"Válido";"Suplente";"MDB";"MDB"
"JUAZEIRO DO NORTE";"Vereador            ";"19200";"JOSÉ ALVERLAN PIMENTEL LIMA";"PIMENTEL";69;0,05;"Válido";"Suplente";"PODE";"PODE"
"JUAZEIRO DO NORTE";"Vereador            ";"14321";"PAULA GABRIELLE GOMES CARVALHO LEITE";"PAULA CARVALHO";69;0,05;"Válido";"Suplente";"PTB";"PTB"
"JUAZEIRO DO NORTE";"Vereador            ";"22038";"ANTONIO GENIVAL DE ARAUJO";"GENIVAL";67;0,05;"Válido";"Suplente";"PL";"PL"
"JUAZEIRO DO NORTE";"Vereador            ";"17777";"PEDRO ADERSON FURTADO SOARES";"PEDRO DA PIZZA";66;0,05;"Válido";"Não eleito";"PSL";"PSL"
"JUAZEIRO DO NORTE";"Vereador            ";"36999";"JOSÉ GONÇALVES LEITE";"VAQUEIRO APAIXONADO";65;0,05;"Válido";"Não eleito";"PTC";"PTC"
"JUAZEIRO DO NORTE";"Vereador            ";"17222";"LUIZ SOARES DE LIMA";"LUIZAO DO MERCADO";65;0,05;"Válido";"Não eleito";"PSL";"PSL"
"JUAZEIRO DO NORTE";"Vereador            ";"15711";"ALEX GONÇALVES DE LIMA";"ALEX DO LAVA JATO";65;0,05;"Válido";"Suplente";"MDB";"MDB"
"JUAZEIRO DO NORTE";"Vereador            ";"18444";"JOÃO BOSCO DE ARAÚJO";"BOSCO DA PADARIA";64;0,05;"Válido";"Suplente";"REDE";"REDE"
"JUAZEIRO DO NORTE";"Vereador            ";"10135";"RAIMUNDO SALES PEREIRA";"SALES DO PASTEL";64;0,05;"Válido";"Suplente";"REPUBLICANOS";"REPUBLICANOS"
"JUAZEIRO DO NORTE";"Vereador            ";"33800";"MARIA ESTRELA DA SILVA";"ESTRELA QUE BRILHA";64;0,05;"Válido";"Suplente";"PMN";"PMN"
"JUAZEIRO DO NORTE";"Vereador            ";"10444";"FRANCISCO DA SILVA GOMES";"NALDO";63;0,05;"Válido";"Suplente";"REPUBLICANOS";"REPUBLICANOS"
"JUAZEIRO DO NORTE";"Vereador            ";"27222";"FRANCISCO JOSE DE OLIVEIRA";"DEDE DOS DISCOS";62; ;"Nulo técnico";"Não eleito";"DC";"DC"
"JUAZEIRO DO NORTE";"Vereador            ";"22220";"MARCIO JOSE DA SILVA";"MARCIO";62;0,05;"Válido";"Suplente";"PL";"PL"
"JUAZEIRO DO NORTE";"Vereador            ";"22999";"FRANCK ARAUJO COELHO";"FRANCK COELHO";62;0,05;"Válido";"Suplente";"PL";"PL"
"JUAZEIRO DO NORTE";"Vereador            ";"43000";"PHELIPE KEOMA ALMEIDA MARQUES CORDEIRO";"DJ FÊ MARQUES";62;0,05;"Válido";"Não eleito";"PV";"PV"
"JUAZEIRO DO NORTE";"Vereador            ";"70000";"CÍCERO ROMÃO DE SOUZA";"CIÇO GNOMO";61;0,05;"Válido";"Não eleito";"AVANTE";"AVANTE"
"JUAZEIRO DO NORTE";"Vereador            ";"45000";"JOACELIO SOARES DE OLIVEIRA";"JOCELIO PAPO RETO";61;0,05;"Válido";"Suplente";"PSDB";"PSDB"
"JUAZEIRO DO NORTE";"Vereador            ";"43318";"NARIA CLENIA LEAL DE MOURA";"NÁRIA CLÊNIA";61;0,05;"Válido";"Não eleito";"PV";"PV"
"JUAZEIRO DO NORTE";"Vereador            ";"18200";"MARIA CRISTINA MOREIRA DE OLIVEIRA";"CRISTINA OLIVEIRA";61;0,05;"Válido";"Suplente";"REDE";"REDE"
"JUAZEIRO DO NORTE";"Vereador            ";"50100";"MARIA HELENA DE ASSIS SOUSA";"HELENA DE ASSIS";59;0,04;"Válido";"Não eleito";"PSOL";"PSOL"
"JUAZEIRO DO NORTE";"Vereador            ";"70300";"ADRIANO DE SOUSA SANTOS";"ADRIANO DE SOUSA";59;0,04;"Válido";"Não eleito";"AVANTE";"AVANTE"
"JUAZEIRO DO NORTE";"Vereador            ";"70678";"CÍCERO DOS SANTOS DE OLIVEIRA";"IRMÃO DAVI";59;0,04;"Válido";"Não eleito";"AVANTE";"AVANTE"
"JUAZEIRO DO NORTE";"Vereador            ";"23334";"ROSIMEIRE ARRUDA SILVA";"MEIRE ARRUDA";59;0,04;"Válido";"Suplente";"CIDADANIA";"CIDADANIA"
